,id,title,all
1083,9381,Babylon A.D.,mathieu kassovitz vin diesel michelle yeoh mélanie thierry lambert wilson action adventure science fiction thriller submarine baby secret future mercenary prosecution protection dystopia moral conflict smuggling vision pregnant cyberpunk sect
1084,9625,The Glimmer Man,john gray steven seagal keenen ivory wayans bob gunton brian cox action adventure crime drama thriller secret agent past cop series of murders homicide detective
1085,9304,Multiplicity,harold ramis michael keaton andie macdowell harris yulin eugene levy comedy fantasy science fiction clone mistake in person cloning experiment gone wrong construction
1086,20856,Aliens in the Attic,john schultz carter jenkins austin butler kevin nealon robert hoffman adventure comedy family fantasy science fiction alien comedy duringcreditsstinger beforecreditsstinger live action and animation
1087,5955,The Pledge,sean penn jack nicholson aaron eckhart helen mirren robin wright crime drama mystery thriller promise murder drawing porcupine pledge retirement party criminal profile
1088,9899,The Producers,susan stroman matthew broderick uma thurman will ferrell eileen essell comedy music cheating adolf hitler success music blonde funny nazi producer broadway musical aftercreditsstinger woman director
1089,9826,The Phantom,simon wincer billy zane kristy swanson treat williams catherine zeta-jones adventure action secret identity gold gangster boss phantom silver power battle for power jade based on comic book jungle masked hero crystal skull
1090,21355,All the Pretty Horses,billy bob thornton matt damon henry thomas penélope cruz sam shepard drama romance western dancing chess prisoner coffin wrong accusal ranch airplane beating jail rifle corpse lasso cautery
1091,10858,Nixon,oliver stone anthony hopkins joan allen powers boothe ed harris history drama usa president presidential election watergate scandal biography government historical figure
1092,11439,The Ghost Writer,roman polanski ewan mcgregor pierce brosnan jon bernthal kim cattrall thriller mystery london england cia war crimes tony blair author
1093,9457,Deep Rising,stephen sommers treat williams famke janssen anthony heald kevin j. o'connor adventure action horror science fiction ocean liner sea monster jewel heist armed robbery
1094,12412,Miracle at St. Anna,spike lee derek luke michael ealy laz alonso john turturro drama war black people world war ii toscana village soldier partisan
1095,1494,Curse of the Golden Flower,zhang yimou chow yun-fat gong li jay chou liu ye action drama fantasy poison china martial arts swordplay fight toxication secret society passion planned murder power palace plan battle for power tang dynasty pomp conspiracy of murder heir to the throne marriage crisis secret love
1096,13184,Bangkok Dangerous,danny pang nicolas cage shahkrit yamnarm charlie yeung panward hemmanee action crime thriller assassin asia gun deaf-mute hitman bangkok thailand strip club apprentice video surveillance remake murder betrayal mafia shootout boat chase explosion foot chase killer gunshot flashback motorcycle chase crisis of conscience
1097,2185,Big Trouble,barry sonnenfeld tim allen rene russo patrick warburton ben foster action comedy thriller gadfly
1098,6639,Love in the Time of Cholera,mike newell javier bardem unax ugalde benjamin bratt catalina sandino moreno drama romance sex marriage proposal new love colombia letter love letter dying and death ship marriage cholera teacher principal doctor extramarital affair emotions
1099,38153,Shadow Conspiracy,george p. cosmatos charlie sheen donald sutherland linda hamilton stephen lang action thriller 
1100,58233,Johnny English Reborn,oliver parker rowan atkinson dominic west gillian anderson rosamund pike crime adventure action comedy thriller buddhist monk cooking prime minister kitchen secret agent sequel mind control james bond spoof incompetence female boss klutz aftercreditsstinger assassination attempt
1101,116977,Foodfight!,lawrence kasanoff charlie sheen wayne brady hilary duff eva longoria animation action comedy family supermarket fight product placement computer animation food
1102,68734,Argo,ben affleck ben affleck bryan cranston alan arkin john goodman drama thriller cia wife husband relationship document revolution hiding place canadian press conference biography hanged man american abroad crane subtitled scene movie poster based on article extraction iran hostage crisis sweatshop intelligence agent film studio langley virginia 1980s
1103,5503,The Fugitive,andrew davis harrison ford tommy lee jones sela ward julianne moore adventure action thriller crime mystery chicago showdown undercover surgeon death sentence doomed man lethal injection chase remake betrayal on the run train crash escape fugitive based on tv series u.s. marshal doctor explosion home invasion disguise one armed man framed for murder flashback corrupt cop manhunt bus accident storm drain
1104,27573,The Bounty Hunter,andy tennant gerard butler jennifer aniston gio perez siobhan fallon action bounty hunter ex-husband ex-wife relationship
1105,819,Sleepers,barry levinson robert de niro brad pitt kevin bacon jason patric crime drama thriller child abuse sadistic sexual abuse pastor repayment juvenile prison court case pub court juvenile delinquent child
1106,1369,Rambo: First Blood Part II,george p. cosmatos sylvester stallone richard crenna charles napier steven berkoff action adventure thriller war usa vietnam veteran submachine gun prisoner prisoners of war liberation of prisoners liberation vietnam vietnam war chase machinegun u.s. army forest photography government war revenge soldier agent denunciation
1107,9623,The Juror,brian gibson demi moore alec baldwin joseph gordon-levitt anne heche drama thriller jurors blackmail court case son trial courtroom
1108,10895,Pinocchio,ben sharpsteen mel blanc don brodie walter catlett marion darlington animation family italy lie magic fairy pinocchio carnival wish boy nose puppet animation pool conscience jackass figaro sneezing toy comes to life
1109,10935,Heaven's Gate,michael cimino kris kristofferson christopher walken john hurt isabelle huppert action drama history western montana showdown brothel marshal dance immigrant studies idealist
1110,834,Underworld: Evolution,len wiseman kate beckinsale scott speedman tony curran shane brolly fantasy action science fiction thriller budapest key vampire light werewolf evolution fang vamp
1111,228066,Victor Frankenstein,paul mcguigan james mcavoy daniel radcliffe jessica brown findlay andrew scott drama science fiction thriller london england human experimentation frankenstein reanimated corpse frankenstein's monster science experiment 19th century
1112,711,Finding Forrester,gus van sant sean connery rob brown f. murray abraham anna paquin drama upper class brother brother relationship scotland poetry based on novel mentor becoming an adult professor literature intellectually gifted plagiarism literature competition private school manuscript seclusion pulitzer prize dying and death idol friendship unsociability high school scholarship father figure
1113,10468,28 Days,betty thomas sandra bullock viggo mortensen dominic west elizabeth perkins comedy drama alcoholism urteil car crash wedding withdrawal woman director
1114,10027,Unleashed,louis leterrier jet li morgan freeman bob hoskins vincent regan action crime martial arts hitman serial killer
1115,11812,The Sweetest Thing,roger kumble cameron diaz christina applegate thomas jane selma blair romance comedy roommate marriage aftercreditsstinger duringcreditsstinger
1116,37233,The Firm,sydney pollack tom cruise jeanne tripplehorn gene hackman holly hunter drama mystery thriller fbi law tennessee lawyer law firm bar exam
